time,accuracy
959.7993454933167,0.9875000715255737
966.7899758815765,0.9885000586509705
973.8647747039795,0.9882000684738159
981.0121276378632,0.987299919128418
988.0471351146698,0.9885000586509705
995.116934299469,0.9879001379013062
1002.2576792240143,0.9874998927116394
1009.2496249675751,0.9876000285148621
1016.2624745368958,0.9876999258995056
1023.3633103370667,0.9885000586509705
1030.3390400409698,0.9878000617027283
1037.421802997589,0.9873999357223511
1044.4506013393402,0.9878999590873718
1051.519758939743,0.9872000813484192
1058.498571395874,0.987299919128418
1065.5651853084564,0.9875999093055725
1072.618928194046,0.986500084400177
1079.650241613388,0.9876000285148621
1086.6558468341827,0.9881000518798828
1093.7396502494812,0.9886001348495483
1100.7724418640137,0.9870999455451965
1107.7322318553925,0.9881999492645264
1114.6930003166199,0.9883000254631042
1121.6686930656433,0.9883000254631042
1128.5966787338257,0.9879999160766602
1135.6474211215973,0.9885000586509705
1142.6451442241669,0.9885000586509705
1149.7609543800354,0.9882000684738159
1156.7326867580414,0.9881000518798828
1163.7395963668823,0.987200140953064
1170.9094812870026,0.9880000352859497
1177.926411151886,0.9875000715255737
1185.0061249732971,0.9884000420570374
1192.0108103752136,0.9881000518798828
1199.0505602359772,0.9884000420570374
1206.1094970703125,0.9883000254631042
1213.0991909503937,0.9878999590873718
1220.0258719921112,0.9884999394416809
1227.0646347999573,0.9876999258995056
1234.0485503673553,0.9888999462127686
1241.1191291809082,0.9881998896598816
1248.2460634708405,0.988300085067749
1255.2508533000946,0.987799882888794
1262.2455024719238,0.987899899482727
1269.2107837200165,0.9876998662948608
1276.2314426898956,0.988800048828125
1283.263088464737,0.9879000782966614
1290.2741074562073,0.9878999590873718
1297.3190009593964,0.9875999093055725
1304.2750248908997,0.9875999093055725
1311.3426682949066,0.9884000420570374
1318.3304994106293,0.9888999462127686
1325.4112858772278,0.9883000254631042
1332.368174791336,0.9875000715255737
1339.4030034542084,0.9883000254631042
1346.5594131946564,0.9880000948905945
1353.7113666534424,0.988300085067749
1360.76131772995,0.9887999296188354
1367.7982141971588,0.9881000518798828
1374.836014509201,0.9884000420570374
1381.8577609062195,0.9886000752449036
1388.9068150520325,0.9885001182556152
1395.887449979782,0.9881999492645264
1402.8987443447113,0.9881999492645264
1410.0188102722168,0.9888998866081238
1417.0426242351532,0.9883002042770386
1424.0382664203644,0.9883001446723938
1431.0810317993164,0.9884000420570374
